,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,89.5,9.75,99.0,73.05,47.51,60.0,145.43,245.62
1,1,1,Small Forehead,87.73,21.27,98.77,88.55,62.3,60.0,339.71,1271.54
2,1,2,Cheeks and Nose,76.21,10.63,98.88,34.47,27.55,18.18,201.25,872.76
3,1,3,Left Cheek,75.32,9.75,98.97,0.0,51.12,0.0,184.19,1342.97
4,1,4,Right Cheek,73.55,13.29,98.77,43.03,69.93,40.0,1062.78,1341.72
5,1,5,Crop Face,74.44,9.75,99.04,82.32,53.89,22.22,72.04,495.8
6,2,0,Big Forehead,69.12,23.04,99.02,14.76,42.91,0.0,70.52,531.99
7,2,1,Small Forehead,68.23,23.93,99.07,85.91,54.45,66.67,146.05,1207.0
8,2,2,Cheeks and Nose,70.01,9.75,98.87,62.23,46.15,33.33,345.25,1419.37
9,2,3,Left Cheek,72.66,15.95,98.99,28.14,40.62,18.18,158.32,380.65
10,2,4,Right Cheek,70.89,9.75,99.01,39.66,76.92,11.11,108.49,1248.14
11,2,5,Crop Face,69.12,9.75,98.95,38.11,37.46,22.22,486.21,714.48
12,3,0,Big Forehead,67.35,9.75,99.15,51.12,30.83,60.0,44.33,124.58
13,3,1,Small Forehead,65.57,9.75,99.26,51.59,44.14,55.56,465.95,908.9
14,3,2,Cheeks and Nose,64.69,9.75,99.08,0.0,34.47,0.0,224.67,287.68
15,3,3,Left Cheek,66.46,9.75,99.03,31.6,43.76,8.33,8.19,99.52
16,3,4,Right Cheek,65.57,9.75,99.46,77.71,63.45,36.36,176.18,1333.27
17,3,5,Crop Face,67.35,9.75,98.98,44.0,44.55,33.33,252.35,1497.04
18,4,0,Big Forehead,71.78,22.15,99.06,27.61,48.54,10.0,181.71,2210.17
19,4,1,Small Forehead,71.78,22.15,98.98,14.76,40.29,0.0,434.77,711.93
20,4,2,Cheeks and Nose,74.44,9.75,99.13,14.76,83.25,0.0,186.77,2063.43
21,4,3,Left Cheek,108.11,9.75,99.21,42.6,47.74,16.67,166.58,1172.23
22,4,4,Right Cheek,94.82,11.52,98.85,105.91,72.15,66.67,164.62,723.66
23,4,5,Crop Face,73.55,22.15,99.14,132.91,93.08,66.67,1334.98,760.17
24,5,0,Big Forehead,77.09,11.52,99.11,45.49,57.16,20.0,366.75,2770.97
25,5,1,Small Forehead,76.21,9.75,99.01,23.33,44.94,0.0,302.1,680.42
26,5,2,Cheeks and Nose,72.66,9.75,99.25,41.74,61.34,20.0,41.13,430.46
27,5,3,Left Cheek,77.98,18.61,99.48,35.87,73.73,18.18,622.19,905.99
28,5,4,Right Cheek,69.12,9.75,99.43,88.55,55.4,40.0,317.5,218.12
29,5,5,Crop Face,74.44,9.75,99.17,29.52,42.68,10.0,211.84,449.97
30,6,0,Big Forehead,75.32,23.93,99.24,52.18,61.5,40.0,691.34,1583.47
31,6,1,Small Forehead,73.55,9.75,99.28,24.37,47.06,9.09,52.41,169.88
32,6,2,Cheeks and Nose,84.18,9.75,99.05,24.37,32.5,0.0,318.82,279.85
33,6,3,Left Cheek,70.89,22.15,99.08,50.73,55.32,27.27,178.46,625.96
34,6,4,Right Cheek,64.69,23.04,98.87,73.79,91.77,55.56,1921.48,3460.52
35,6,5,Crop Face,81.53,23.04,99.14,46.67,56.5,36.36,456.71,670.4
36,7,0,Big Forehead,70.01,23.04,99.4,22.0,74.61,0.0,399.86,776.49
37,7,1,Small Forehead,102.79,9.75,99.39,181.19,130.93,40.0,4601.69,2577.93
38,7,2,Cheeks and Nose,70.89,12.41,99.05,63.19,59.85,55.56,611.42,1008.56
39,7,3,Left Cheek,70.89,9.75,98.48,95.26,69.66,66.67,42.67,475.62
40,7,4,Right Cheek,69.12,18.61,99.14,58.21,64.23,33.33,187.71,1065.58
41,7,5,Crop Face,70.89,10.63,99.06,137.54,109.75,50.0,4010.54,1623.37
