,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,84.5,9.78,99.16,19.9,35.41,0.0,95.48,432.23
1,1,1,Small Forehead,84.5,9.78,99.39,0.0,29.85,0.0,28.79,281.05
2,1,2,Cheeks and Nose,83.61,9.78,99.17,48.74,37.23,36.36,183.84,674.67
3,1,3,Left Cheek,96.06,9.78,99.24,113.12,84.8,41.67,1123.39,1231.99
4,1,4,Right Cheek,83.61,23.13,99.44,57.16,39.54,33.33,93.33,728.03
5,1,5,Crop Face,83.61,9.78,99.15,0.0,22.69,0.0,58.17,177.34
6,2,0,Big Forehead,84.5,9.78,99.17,34.47,50.41,9.09,129.18,351.79
7,2,1,Small Forehead,86.28,9.78,99.32,21.3,43.89,0.0,141.92,280.31
8,2,2,Cheeks and Nose,83.61,16.01,99.32,38.11,38.47,25.0,250.38,468.66
9,2,3,Left Cheek,83.61,9.78,99.35,53.18,65.9,38.46,225.7,921.41
10,2,4,Right Cheek,78.27,9.78,99.49,45.35,64.61,22.22,439.03,2856.39
11,2,5,Crop Face,83.61,9.78,99.33,19.9,24.87,0.0,104.51,285.01
12,3,0,Big Forehead,82.72,9.78,99.08,18.07,32.39,0.0,78.35,84.98
13,3,1,Small Forehead,81.83,9.78,99.26,28.14,22.06,9.09,34.45,438.48
14,3,2,Cheeks and Nose,84.5,20.46,99.26,24.37,32.87,0.0,93.48,428.98
15,3,3,Left Cheek,84.5,23.13,99.33,0.0,66.75,0.0,38.15,182.35
16,3,4,Right Cheek,86.28,16.9,99.43,34.47,26.32,18.18,91.86,233.91
17,3,5,Crop Face,84.5,9.78,99.32,28.14,26.32,0.0,17.35,211.97
18,4,0,Big Forehead,87.17,17.79,99.23,17.23,21.49,0.0,14.42,135.33
19,4,1,Small Forehead,88.06,16.9,99.46,115.74,85.82,50.0,1049.29,1297.67
20,4,2,Cheeks and Nose,85.39,18.68,99.22,10.44,22.25,0.0,5.27,37.05
21,4,3,Left Cheek,84.5,20.46,99.4,29.52,27.07,10.0,203.43,270.42
22,4,4,Right Cheek,85.39,16.9,99.39,34.47,33.0,9.09,244.92,191.62
23,4,5,Crop Face,86.28,9.78,99.24,14.76,9.95,0.0,11.56,5.78
24,5,0,Big Forehead,83.61,9.78,99.31,28.14,19.05,0.0,61.73,120.33
25,5,1,Small Forehead,84.5,9.78,99.44,34.35,28.46,16.67,136.65,573.66
26,5,2,Cheeks and Nose,83.61,9.78,99.28,20.87,13.35,0.0,26.77,38.3
27,5,3,Left Cheek,84.5,9.78,99.42,46.67,51.1,16.67,425.53,1405.68
28,5,4,Right Cheek,83.61,9.78,99.43,63.9,36.61,58.33,44.41,110.89
29,5,5,Crop Face,83.61,9.78,99.5,33.0,21.34,20.0,69.77,38.76
30,6,0,Big Forehead,83.61,9.78,99.22,26.32,38.11,9.09,69.03,110.66
31,6,1,Small Forehead,84.5,9.78,99.3,38.54,32.87,18.18,100.05,253.26
32,6,2,Cheeks and Nose,84.5,9.78,99.27,46.67,30.83,20.0,14.51,211.48
33,6,3,Left Cheek,87.17,12.45,99.28,51.12,47.72,20.0,32.93,486.76
34,6,4,Right Cheek,96.95,9.78,99.37,39.28,39.19,16.67,231.26,942.45
35,6,5,Crop Face,85.39,9.78,99.26,19.9,34.82,0.0,193.52,377.46
36,7,0,Big Forehead,84.5,9.78,99.26,39.8,35.76,36.36,108.45,207.04
37,7,1,Small Forehead,84.5,9.78,99.32,34.47,38.43,18.18,46.47,219.59
38,7,2,Cheeks and Nose,83.61,10.67,99.29,34.47,27.55,18.18,21.46,188.45
39,7,3,Left Cheek,92.51,9.78,99.33,15.85,44.83,0.0,125.19,598.57
40,7,4,Right Cheek,84.5,9.78,99.45,82.17,68.21,60.0,1264.91,1820.07
41,7,5,Crop Face,84.5,10.67,99.38,14.07,33.99,0.0,127.44,188.53
