,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,85.4,15.12,98.87,35.64,24.79,16.67,32.99,380.25
1,1,1,Small Forehead,85.4,14.23,99.35,66.0,46.37,50.0,307.1,809.51
2,1,2,Cheeks and Nose,84.51,14.23,99.22,24.37,27.55,0.0,6.0,213.32
3,1,3,Left Cheek,82.73,12.45,99.38,25.56,33.3,0.0,103.85,659.88
4,1,4,Right Cheek,83.62,23.13,99.57,29.52,29.52,0.0,59.16,257.02
5,1,5,Crop Face,84.51,15.12,99.22,19.9,21.49,0.0,85.61,205.66
6,2,0,Big Forehead,92.51,9.79,98.89,23.33,28.7,8.33,128.59,220.76
7,2,1,Small Forehead,89.85,9.79,99.26,28.14,32.87,0.0,96.16,339.11
8,2,2,Cheeks and Nose,91.63,9.79,99.26,19.05,45.61,0.0,168.38,963.21
9,2,3,Left Cheek,92.51,9.79,99.34,74.46,60.45,18.18,956.02,807.6
10,2,4,Right Cheek,89.85,9.79,99.53,38.54,41.82,18.18,227.11,579.07
11,2,5,Crop Face,90.74,9.79,99.24,19.05,36.8,0.0,169.68,479.03
12,3,0,Big Forehead,77.39,9.79,98.84,33.0,47.56,16.67,69.32,640.3
13,3,1,Small Forehead,90.74,23.13,99.34,47.63,45.76,33.33,563.9,794.91
14,3,2,Cheeks and Nose,76.5,9.79,99.3,34.47,41.82,18.18,197.31,534.68
15,3,3,Left Cheek,76.5,9.79,99.36,43.37,40.92,27.27,561.66,1746.95
16,3,4,Right Cheek,77.39,9.79,99.51,26.94,21.14,16.67,20.71,12.7
17,3,5,Crop Face,76.5,9.79,99.18,49.75,40.92,18.18,333.32,1396.82
18,4,0,Big Forehead,82.73,19.57,98.78,0.0,17.8,0.0,94.14,159.74
19,4,1,Small Forehead,80.06,17.79,99.31,31.31,22.25,10.0,14.9,160.28
20,4,2,Cheeks and Nose,82.73,9.79,99.46,14.76,9.95,0.0,18.83,90.47
21,4,3,Left Cheek,82.73,9.79,99.37,51.12,37.49,40.0,16.49,310.9
22,4,4,Right Cheek,83.62,9.79,99.56,33.0,35.41,9.09,117.56,595.03
23,4,5,Crop Face,82.73,9.79,99.23,14.76,9.95,0.0,11.51,4.93
24,5,0,Big Forehead,79.17,21.35,98.86,37.23,40.62,27.27,107.81,752.58
25,5,1,Small Forehead,80.95,9.79,99.2,20.87,22.69,0.0,172.03,236.71
26,5,2,Cheeks and Nose,80.95,9.79,99.26,51.12,34.47,40.0,175.33,273.72
27,5,3,Left Cheek,80.06,21.35,99.35,44.5,29.71,36.36,88.91,765.6
28,5,4,Right Cheek,79.17,15.12,99.53,50.73,51.62,18.18,490.86,1394.55
29,5,5,Crop Face,80.95,22.24,99.15,14.07,31.46,0.0,141.02,556.48
30,6,0,Big Forehead,82.73,23.13,98.98,31.31,20.87,10.0,16.64,144.09
31,6,1,Small Forehead,81.84,21.35,99.14,186.26,130.97,36.36,2452.88,2234.75
32,6,2,Cheeks and Nose,80.06,21.35,99.22,14.07,40.92,0.0,100.24,680.24
33,6,3,Left Cheek,80.95,16.9,99.35,33.0,36.78,18.18,23.87,303.22
34,6,4,Right Cheek,79.17,17.79,99.58,19.9,39.8,0.0,113.23,222.55
35,6,5,Crop Face,80.06,18.68,99.17,19.9,26.32,0.0,17.57,371.54
