,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,77.96,12.4,99.23,43.37,35.41,36.36,38.5,294.8
1,1,1,Small Forehead,79.73,18.6,99.39,50.41,58.01,33.33,161.72,600.75
2,1,2,Cheeks and Nose,78.85,9.75,99.32,19.05,28.46,8.33,20.77,57.0
3,1,3,Left Cheek,76.19,13.29,99.34,30.12,39.37,16.67,58.39,351.32
4,1,4,Right Cheek,150.61,9.75,99.39,41.1,36.85,29.41,38.13,518.86
5,1,5,Crop Face,77.96,11.52,99.28,12.47,49.09,0.0,200.54,160.37
6,2,0,Big Forehead,85.05,23.92,99.17,19.9,24.37,0.0,25.16,246.91
7,2,1,Small Forehead,86.82,9.75,99.54,19.05,28.21,0.0,61.44,155.97
8,2,2,Cheeks and Nose,84.16,9.75,99.28,14.07,26.32,0.0,3.63,175.02
9,2,3,Left Cheek,84.16,23.92,99.42,31.46,23.69,18.18,28.99,539.27
10,2,4,Right Cheek,85.05,9.75,99.62,81.95,83.55,50.0,149.76,2129.55
11,2,5,Crop Face,84.16,9.75,99.19,19.9,12.85,0.0,1.51,79.49
12,3,0,Big Forehead,82.39,20.38,99.33,24.37,36.78,0.0,96.06,266.08
13,3,1,Small Forehead,82.39,22.15,99.58,33.0,36.96,20.0,88.51,436.92
14,3,2,Cheeks and Nose,84.16,9.75,99.26,19.9,26.17,0.0,215.2,299.69
15,3,3,Left Cheek,85.05,19.49,99.28,37.23,29.71,18.18,19.19,538.9
16,3,4,Right Cheek,86.82,9.75,99.59,0.0,55.32,0.0,48.41,946.81
17,3,5,Crop Face,84.16,13.29,99.22,39.8,25.69,27.27,1.8,147.48
18,4,0,Big Forehead,82.39,18.6,99.59,35.64,44.37,25.0,386.44,1438.36
19,4,1,Small Forehead,85.05,17.72,99.61,48.43,66.9,30.77,299.3,138.0
20,4,2,Cheeks and Nose,83.28,17.72,99.56,25.56,46.24,0.0,220.78,263.54
21,4,3,Left Cheek,71.76,9.75,99.48,33.0,63.24,20.0,1448.9,1191.76
22,4,4,Right Cheek,53.16,9.75,99.73,87.31,61.34,30.0,571.1,3484.69
23,4,5,Crop Face,83.28,20.38,99.63,48.74,36.78,36.36,225.97,272.08
24,5,0,Big Forehead,88.59,9.75,99.6,25.56,44.27,10.0,130.93,682.09
25,5,1,Small Forehead,87.71,23.03,99.61,39.05,34.47,20.0,124.33,310.25
26,5,2,Cheeks and Nose,87.71,9.75,99.59,0.0,30.94,0.0,22.63,206.42
27,5,3,Left Cheek,93.02,15.95,99.58,47.72,40.11,18.18,66.67,136.6
28,5,4,Right Cheek,89.48,18.6,99.65,23.33,19.77,8.33,105.18,350.04
29,5,5,Crop Face,88.59,9.75,99.64,50.05,41.98,20.0,78.91,1080.49
30,6,0,Big Forehead,85.05,9.75,99.36,31.46,26.17,9.09,208.76,540.61
31,6,1,Small Forehead,86.82,19.49,99.4,49.5,43.73,41.67,79.33,1478.47
32,6,2,Cheeks and Nose,85.94,9.75,99.32,29.85,39.8,9.09,218.26,498.05
33,6,3,Left Cheek,85.94,19.49,99.09,36.15,29.85,10.0,12.77,304.5
34,6,4,Right Cheek,70.87,9.75,99.6,19.9,45.51,9.09,338.53,810.69
35,6,5,Crop Face,85.94,9.75,99.37,24.37,49.0,0.0,112.13,767.01
36,7,0,Big Forehead,79.73,9.75,99.11,20.87,22.25,0.0,94.57,451.29
37,7,1,Small Forehead,80.62,9.75,99.44,28.14,29.85,9.09,213.92,384.61
38,7,2,Cheeks and Nose,80.62,9.75,99.25,24.37,35.76,0.0,99.35,236.02
39,7,3,Left Cheek,83.28,9.75,99.36,0.0,28.58,0.0,155.29,722.52
40,7,4,Right Cheek,82.39,23.92,99.53,28.14,34.47,9.09,127.49,247.28
41,7,5,Crop Face,80.62,9.75,99.25,29.52,22.25,10.0,93.14,142.85
