,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,64.69,13.29,99.28,63.48,76.69,50.0,868.8,912.91
1,1,1,Small Forehead,65.58,11.52,99.33,64.33,60.52,50.0,244.78,898.21
2,1,2,Cheeks and Nose,64.69,21.27,99.32,26.94,62.23,11.11,506.0,1225.52
3,1,3,Left Cheek,64.69,23.93,99.32,11.0,73.3,0.0,1798.96,2870.92
4,1,4,Right Cheek,63.81,23.04,99.52,14.76,61.34,0.0,193.77,1529.65
5,1,5,Crop Face,64.69,9.75,99.44,34.79,68.61,22.22,1459.31,5157.4
6,2,0,Big Forehead,66.46,9.75,99.39,14.76,69.36,0.0,580.4,3509.2
7,2,1,Small Forehead,65.58,9.75,99.5,71.29,41.74,55.56,49.81,282.38
8,2,2,Cheeks and Nose,66.46,15.95,99.25,44.0,54.34,22.22,296.83,863.0
9,2,3,Left Cheek,66.46,9.75,99.35,70.78,66.15,40.0,85.54,1338.41
10,2,4,Right Cheek,66.46,18.61,99.42,62.23,58.31,33.33,613.86,1874.2
11,2,5,Crop Face,66.46,9.75,99.38,62.23,46.15,33.33,133.42,362.64
12,3,0,Big Forehead,67.35,22.15,99.3,36.9,36.07,25.0,60.09,698.22
13,3,1,Small Forehead,67.35,12.41,99.41,52.18,33.46,25.0,80.45,185.99
14,3,2,Cheeks and Nose,66.46,11.52,99.28,36.9,40.79,25.0,462.73,826.28
15,3,3,Left Cheek,66.46,9.75,99.39,126.74,82.13,50.0,289.14,3172.94
16,3,4,Right Cheek,66.46,20.38,99.47,26.94,46.15,0.0,376.68,828.13
17,3,5,Crop Face,67.35,23.04,99.39,28.58,30.62,12.5,176.86,632.14
18,4,0,Big Forehead,68.24,9.75,99.34,56.09,56.52,55.56,789.64,1335.99
19,4,1,Small Forehead,68.24,23.04,99.43,15.56,53.89,0.0,318.3,1232.43
20,4,2,Cheeks and Nose,68.24,9.75,99.33,42.6,42.46,22.22,57.94,530.38
21,4,3,Left Cheek,67.35,9.75,99.48,53.21,45.38,40.0,280.17,779.88
22,4,4,Right Cheek,70.01,9.75,99.52,24.6,44.14,0.0,166.06,1067.34
23,4,5,Crop Face,68.24,9.75,99.39,75.25,58.7,80.0,793.91,1389.27
24,5,0,Big Forehead,68.24,9.75,99.22,26.09,23.33,0.0,52.74,272.38
25,5,1,Small Forehead,68.24,23.93,99.4,23.33,27.5,0.0,170.8,859.41
26,5,2,Cheeks and Nose,67.35,9.75,99.23,40.42,40.42,25.0,8.9,198.78
27,5,3,Left Cheek,68.24,22.15,99.42,35.0,49.5,12.5,919.29,2400.5
28,5,4,Right Cheek,68.24,9.75,99.47,58.34,36.9,50.0,153.62,795.38
29,5,5,Crop Face,68.24,9.75,99.29,16.5,16.5,0.0,80.36,151.75
30,6,0,Big Forehead,66.46,9.75,99.29,38.11,43.45,11.11,302.61,263.04
31,6,1,Small Forehead,66.46,9.75,99.5,49.19,39.51,44.44,348.65,778.46
32,6,2,Cheeks and Nose,67.35,22.15,99.23,76.21,69.92,55.56,909.82,1906.01
33,6,3,Left Cheek,67.35,12.41,99.38,85.21,77.86,33.33,1537.47,1737.49
34,6,4,Right Cheek,67.35,23.04,99.54,88.0,60.75,77.78,126.23,1084.97
35,6,5,Crop Face,67.35,9.75,99.25,72.97,46.15,44.44,24.37,417.25
36,7,0,Big Forehead,67.35,11.52,99.39,36.48,27.17,22.22,129.82,496.13
37,7,1,Small Forehead,67.35,15.95,99.58,16.5,40.42,0.0,92.83,800.22
38,7,2,Cheeks and Nose,67.35,9.75,99.26,51.59,64.52,22.22,1062.25,1464.49
39,7,3,Left Cheek,67.35,10.63,99.4,50.41,47.31,55.56,122.34,539.07
40,7,4,Right Cheek,67.35,9.75,99.5,28.58,27.5,0.0,94.5,100.08
41,7,5,Crop Face,67.35,9.75,99.36,72.13,67.81,44.44,1325.44,1674.92
