,Window num,ROI No,ROI Name,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
0,1,0,Big Forehead,84.52,23.13,99.29,46.67,38.43,18.18,133.6,426.35
1,1,1,Small Forehead,83.63,23.13,99.43,18.07,36.15,0.0,100.72,221.98
2,1,2,Cheeks and Nose,84.52,9.79,98.8,0.0,13.35,0.0,31.72,33.99
3,1,3,Left Cheek,82.75,23.13,98.87,18.07,15.41,0.0,41.11,98.87
4,1,4,Right Cheek,83.63,21.35,98.91,31.46,20.51,18.18,13.82,86.09
5,1,5,Crop Face,84.52,23.13,98.54,20.87,16.65,0.0,51.01,165.05
6,2,0,Big Forehead,77.41,18.68,99.33,34.61,31.15,10.0,4.81,126.22
7,2,1,Small Forehead,78.3,16.9,99.44,14.76,29.52,0.0,298.82,588.77
8,2,2,Cheeks and Nose,78.3,9.79,99.04,27.61,23.12,10.0,44.48,122.22
9,2,3,Left Cheek,78.3,9.79,99.09,34.61,25.95,10.0,16.25,524.19
10,2,4,Right Cheek,77.41,9.79,99.25,24.6,27.83,0.0,7.6,318.9
11,2,5,Crop Face,78.3,9.79,99.12,37.63,37.23,20.0,73.51,408.51
12,3,0,Big Forehead,79.19,9.79,99.4,28.14,29.29,18.18,120.07,526.78
13,3,1,Small Forehead,79.19,9.79,99.56,179.1,119.12,30.0,1115.85,1367.07
14,3,2,Cheeks and Nose,79.19,9.79,98.89,56.2,42.68,50.0,138.83,80.53
15,3,3,Left Cheek,83.63,19.57,98.65,44.27,27.07,40.0,21.55,311.16
16,3,4,Right Cheek,80.08,9.79,98.98,31.31,41.98,10.0,176.16,630.81
17,3,5,Crop Face,79.19,9.79,99.04,39.8,48.4,36.36,600.55,1104.13
18,4,0,Big Forehead,86.3,9.79,99.44,19.9,12.85,0.0,14.56,47.29
19,4,1,Small Forehead,88.08,19.57,99.41,43.65,39.54,33.33,215.55,201.95
20,4,2,Cheeks and Nose,86.3,12.46,98.98,22.25,25.69,0.0,5.9,56.08
21,4,3,Left Cheek,87.19,10.68,98.94,19.9,26.32,0.0,179.42,352.7
22,4,4,Right Cheek,85.41,9.79,98.92,34.47,30.94,27.27,80.24,508.41
23,4,5,Crop Face,86.3,9.79,99.1,22.25,20.51,0.0,61.84,151.98
24,5,0,Big Forehead,81.86,22.24,99.36,18.07,13.35,0.0,12.11,73.43
25,5,1,Small Forehead,82.75,9.79,99.43,20.87,15.41,0.0,57.41,140.87
26,5,2,Cheeks and Nose,81.86,9.79,99.13,25.56,15.41,0.0,15.42,63.66
27,5,3,Left Cheek,82.75,19.57,99.13,20.87,13.35,0.0,2.55,75.06
28,5,4,Right Cheek,81.86,9.79,99.11,31.46,23.69,9.09,13.12,117.04
29,5,5,Crop Face,81.86,9.79,99.2,20.87,17.23,0.0,12.89,109.04
30,6,0,Big Forehead,84.52,23.13,99.27,14.07,9.53,0.0,13.71,61.07
31,6,1,Small Forehead,84.52,9.79,99.32,22.25,41.82,0.0,429.01,662.64
32,6,2,Cheeks and Nose,82.75,9.79,99.02,33.0,35.41,18.18,311.24,462.57
33,6,3,Left Cheek,82.75,10.68,98.94,24.37,30.94,0.0,199.77,131.01
34,6,4,Right Cheek,83.63,9.79,98.91,115.34,84.28,60.0,1811.59,1532.91
35,6,5,Crop Face,83.63,9.79,99.14,22.25,23.69,0.0,196.58,179.0
36,7,0,Big Forehead,86.3,9.79,99.39,26.32,24.37,0.0,8.62,32.49
37,7,1,Small Forehead,86.3,9.79,99.39,19.9,28.14,0.0,9.97,29.16
38,7,2,Cheeks and Nose,86.3,9.79,99.31,14.07,34.82,0.0,44.44,184.96
39,7,3,Left Cheek,87.19,19.57,98.71,19.9,34.82,0.0,23.07,509.49
40,7,4,Right Cheek,86.3,22.24,99.11,0.0,37.56,0.0,77.96,458.13
41,7,5,Crop Face,86.3,9.79,99.49,14.07,30.94,0.0,112.4,138.31
